Flavor,Technique,Dataset,Duration,AD1_AUC,VUS_PR
Auto profile ,NeighborProfile,AZURE,879,0.07784914150223989,0.10389036428199877
Auto profile ,NeighborProfile,AZURE,485,0.09572900963185656,0.10946683411910603
Auto profile ,NeighborProfile,AZURE,789,0.09917506415245494,0.10782195051489663
Auto profile ,NeighborProfile,AZURE,470,0.11744625574036867,0.10999944269015419
Auto profile ,NeighborProfile,AZURE,754,0.2850316048300492,0.12447286808310432
Auto profile ,NeighborProfile,AZURE,735,0.06813278294731547,0.10847228391551388
Auto profile ,NeighborProfile,AZURE,763,0.10160538555278618,0.11379371733017234
Auto profile ,NeighborProfile,AZURE,868,0.11773654633630079,0.11057049831139705
Auto profile ,NeighborProfile,AZURE,600,0.0706038498636171,0.09745540268856007
Auto profile ,NeighborProfile,AZURE,1030,0.10736724229027486,0.10352301186344819
Auto profile ,NeighborProfile,AZURE,968,0.08709016693470362,0.10249038939593128
Auto profile ,NeighborProfile,AZURE,752,0.10839888825816041,0.10525339016405535
Auto profile ,NeighborProfile,AZURE,1473,0.11870832612536537,0.11074576824192271
Auto profile ,NeighborProfile,AZURE,590,0.08372343463603202,0.1014035464185512
Auto profile ,NeighborProfile,AZURE,427,0.0889711409305262,0.10222552924932096
Auto profile ,NeighborProfile,AZURE,424,0.1027060411909356,0.10731432278997637
Auto profile ,NeighborProfile,AZURE,518,0.1205220853529738,0.10578599686434045
Auto profile ,NeighborProfile,AZURE,667,0.08407524762047758,0.10739196801115349
Auto profile ,NeighborProfile,AZURE,453,0.07236022337754935,0.10315955513184782
Auto profile ,NeighborProfile,AZURE,890,0.07825618651680318,0.10285267639509615
Auto profile ,NeighborProfile,AZURE,688,0.11425120052338131,0.09744926834067191
Auto profile ,NeighborProfile,AZURE,825,0.0738170485377723,0.09996074532060868
Auto profile ,NeighborProfile,AZURE,803,0.07926797350132804,0.10013841010418192
Auto profile ,NeighborProfile,AZURE,804,0.12561262583033447,0.114036658813869
Auto profile ,NeighborProfile,AZURE,944,0.0782366267778376,0.10696096715962208
Auto profile ,NeighborProfile,AZURE,467,0.10845825258193392,0.1134273835482957
Auto profile ,NeighborProfile,AZURE,706,0.07630325540766947,0.09972609187564276
Auto profile ,NeighborProfile,AZURE,454,0.09718268298688068,0.10009975613064814
Auto profile ,NeighborProfile,AZURE,687,0.07276893227791757,0.09742386738691229
Auto profile ,NeighborProfile,AZURE,772,0.08369156958951367,0.10248918394631097
Incremental ,USAD,AZURE,9286,0.08983441052871198,0.11770367743479733
Incremental ,USAD,AZURE,72615,0.10794630276242445,0.11077238920759978
Incremental ,USAD,AZURE,55255,0.08807365565836041,0.11540936556371416
Incremental ,USAD,AZURE,48826,0.07604945193904063,0.10003353548629043
Incremental ,USAD,AZURE,82335,0.08703294142303743,0.10834041576716481
Incremental ,USAD,AZURE,32237,0.07215493249758627,0.09960701086339774
Incremental ,USAD,AZURE,44622,0.07767130672245443,0.10689113534468375
Incremental ,USAD,AZURE,17917,0.08474651148958098,0.11052526771103462
Incremental ,USAD,AZURE,3243,0.09259391237421004,0.11754218454000964
Incremental ,USAD,AZURE,34593,0.08987025294439657,0.11097465350233991
Incremental ,USAD,AZURE,50368,0.07916480502513105,0.10958885148754285
Incremental ,USAD,AZURE,1252,0.11014379190417825,0.11451189844817845
Incremental ,USAD,AZURE,12557,0.06940790967311813,0.10085881496869227
Incremental ,USAD,AZURE,15346,0.08388476848593443,0.10939030191255118
Incremental ,USAD,AZURE,19505,0.07274224326408911,0.10269243696719274
Incremental ,USAD,AZURE,21089,0.08473050753512404,0.11413926664341538
Incremental ,USAD,AZURE,21279,0.07770296523167958,0.10296383297030716
Auto profile ,LTSF,AZURE,52246,0.0903193291509268,0.10036882897768383
Auto profile ,LTSF,AZURE,30867,0.23317456124796415,0.1195528687614883
Auto profile ,LTSF,AZURE,12365,0.13764387162999064,0.10737764669036758
Auto profile ,LTSF,AZURE,11237,0.09803044277219297,0.10365224767763581
Auto profile ,LTSF,AZURE,16198,0.11783988343882093,0.10839538319246389
Auto profile ,LTSF,AZURE,19078,0.23910272384522144,0.11118460501470889
Auto profile ,LTSF,AZURE,11651,0.0853657990392995,0.10264861128306989
Auto profile ,LTSF,AZURE,21021,0.23026305336104005,0.1053059263560902
Auto profile ,LTSF,AZURE,8128,0.19535536436252532,0.11177733797230947
Auto profile ,LTSF,AZURE,7830,0.1059234433181463,0.09990162386783663
Auto profile ,LTSF,AZURE,7877,0.09260393957713753,0.10386465684145706
Auto profile ,LTSF,AZURE,14464,0.2392899768730039,0.11170948244582576
Auto profile ,LTSF,AZURE,14462,0.13675622420807199,0.10809751698693451
Auto profile ,LTSF,AZURE,15925,0.18527824899180337,0.11214416694567421
Auto profile ,LTSF,AZURE,11892,0.24787154093787658,0.11371811627923038
Auto profile ,LTSF,AZURE,21312,0.16557397990567863,0.11687713758322721
Auto profile ,LTSF,AZURE,14251,0.20940790529818737,0.1151411602489989
Auto profile ,LTSF,AZURE,16673,0.1176165077020862,0.10585973266748633
Auto profile ,LTSF,AZURE,29119,0.11648180210261347,0.09923485477327385
Auto profile ,LTSF,AZURE,17809,0.22354779148934134,0.10988973178612231
Auto profile ,LTSF,AZURE,11462,0.13615350026968182,0.11175387818776443
Auto profile ,LTSF,AZURE,17496,0.2229090047962509,0.1108146601088357
Auto profile ,LTSF,AZURE,17536,0.20865952359826484,0.11024734157472697
Auto profile ,LTSF,AZURE,12924,0.12554080524471983,0.10553635279096071
Auto profile ,LTSF,AZURE,10786,0.12768629521882094,0.11127630445644467
Auto profile ,USAD,AZURE,781,0.0756464478804547,0.1073133881347749
Auto profile ,USAD,AZURE,2213,0.09013495473812758,0.11214313657941542
Auto profile ,USAD,AZURE,3634,0.10669365737350808,0.11577995604424138
Auto profile ,USAD,AZURE,2600,0.10248321698426589,0.11350431889741189
Auto profile ,USAD,AZURE,1111,0.08766118998821773,0.10603980918251188
Auto profile ,USAD,AZURE,3186,0.09510202942405224,0.1118909346450855
Auto profile ,USAD,AZURE,782,0.07578388381839367,0.10549980432821476
Auto profile ,USAD,AZURE,2307,0.09764905361337228,0.11177834353791696
Auto profile ,USAD,AZURE,806,0.09616594350627641,0.10896915565240771
Auto profile ,USAD,AZURE,1115,0.07755262561556142,0.10578557387428057
Auto profile ,USAD,AZURE,1984,0.11185571353031162,0.11702700051230239
Auto profile ,USAD,AZURE,11670,0.10668954976689542,0.1178637120426544
Auto profile ,USAD,AZURE,849,0.09116856504776863,0.10868240257644994
Auto profile ,USAD,AZURE,1966,0.10868919940143801,0.11526346319941848
Auto profile ,USAD,AZURE,954,0.10491243235628282,0.11744439529893494
Auto profile ,USAD,AZURE,2092,0.10960335443054661,0.11789673702436101
Auto profile ,USAD,AZURE,1640,0.10393866058338681,0.1166837697404696
Auto profile ,USAD,AZURE,1635,0.11237611617701586,0.11542776734305665
Auto profile ,USAD,AZURE,840,0.11356789146293728,0.11554474591999493
Auto profile ,USAD,AZURE,1517,0.07443572960036669,0.10321365251934735
Auto profile ,USAD,AZURE,856,0.11351691152282939,0.11714521527908908
Auto profile ,USAD,AZURE,1512,0.08317039901091416,0.11176649851833274
Auto profile ,USAD,AZURE,2324,0.10645984708586663,0.10692040301422807
Auto profile ,USAD,AZURE,1214,0.07410145069316622,0.10353019165201079
Auto profile ,USAD,AZURE,1906,0.09614060696108027,0.10853282114365602
Auto profile ,TranAD,AZURE,9677,0.07083064082745008,0.09111774941774191
Auto profile ,TranAD,AZURE,10138,0.07753947153745208,0.08912207426349666
Auto profile ,TranAD,AZURE,9681,0.0795791424760486,0.09555301919964519
Auto profile ,TranAD,AZURE,8687,0.0829699062923942,0.0972076065890842
Auto profile ,TranAD,AZURE,8391,0.07061757832589101,0.09393398653867419
Auto profile ,TranAD,AZURE,9346,0.06525127365359729,0.09177343501654107
Auto profile ,TranAD,AZURE,8324,0.07957384825561521,0.09556221720807632
Auto profile ,TranAD,AZURE,8828,0.07783185432713512,0.08970951459620231
Auto profile ,TranAD,AZURE,7899,0.08320945241367991,0.09721849545792595
Auto profile ,TranAD,AZURE,7754,0.06962705946231082,0.09796777929019784
Auto profile ,TranAD,AZURE,8162,0.08312909363896391,0.09715062267688437
Auto profile ,TranAD,AZURE,8341,0.07088748358853622,0.09112097978823956
Auto profile ,TranAD,AZURE,8170,0.07670494546660395,0.09369692132911943
Auto profile ,TranAD,AZURE,8466,0.0689607891193775,0.08926701370160998
Auto profile ,TranAD,AZURE,7584,0.0736544055786293,0.09633883760685945
Auto profile ,TranAD,AZURE,7462,0.0697217869201937,0.09805459653969047
Auto profile ,TranAD,AZURE,7590,0.08335123349467535,0.09718636156387302
Auto profile ,TranAD,AZURE,8364,0.0705335111323496,0.09113304257018577
Auto profile ,TranAD,AZURE,7889,0.08291452325660367,0.09717298887794339
Auto profile ,TranAD,AZURE,8080,0.07376528921512455,0.09634974429742915
Auto profile ,TranAD,AZURE,7697,0.0829215511143443,0.09716949145656134
Auto profile ,TranAD,AZURE,7749,0.07364948580770335,0.09633281819770781
Auto profile ,TranAD,AZURE,7868,0.07798331821774725,0.09719150923227758
Auto profile ,TranAD,AZURE,7568,0.08337173870879169,0.09716038963602128
Auto profile ,TranAD,AZURE,7840,0.07716468949792968,0.09393412938090356
Unsupervised ,Sand,AZURE,19814,0.06940974528603215,0.10898387759184835
Unsupervised ,Sand,AZURE,11550,0.0745860152504009,0.10938284147820343
Unsupervised ,Sand,AZURE,13046,0.07097833546687612,0.10963585875940798
Unsupervised ,Sand,AZURE,4171,0.07715862685379624,0.10890681832915872
Unsupervised ,Sand,AZURE,2541,0.07133123873319897,0.10653437213838075
Unsupervised ,Sand,AZURE,14269,0.07092744234878515,0.1114778246941932
Unsupervised ,Sand,AZURE,42625,0.08265351683887859,0.1119935230309315
Unsupervised ,Sand,AZURE,42439,0.07772726750012657,0.11230226612068098
Unsupervised ,Sand,AZURE,54470,0.06616648491734409,0.10839154142250892
Unsupervised ,Sand,AZURE,15213,0.06039132181967335,0.11582480125501193
Unsupervised ,Sand,AZURE,52424,0.09213633549530695,0.10920308802707424
Unsupervised ,Sand,AZURE,16238,0.0726802131279653,0.12335371835683955
Unsupervised ,Sand,AZURE,85500,0.08239229059781947,0.10947193106093074
Unsupervised ,Sand,AZURE,79126,0.06972569342678017,0.10917063242342072
Unsupervised ,Sand,AZURE,9062,0.08242985794524238,0.11244003184279597
Unsupervised ,Sand,AZURE,15221,0.0752709302103848,0.11417272132622543
Unsupervised ,Sand,AZURE,12889,0.06950304580423063,0.10852404533686363
Unsupervised ,Sand,AZURE,13927,0.08303587748399834,0.10906382549299157
Unsupervised ,Sand,AZURE,9339,0.07049683464374187,0.11152000368797638
Unsupervised ,Sand,AZURE,38167,0.07921472199230949,0.11060691202647385
Unsupervised ,Sand,AZURE,12604,0.06495184871836551,0.10750194044827283
Unsupervised ,Sand,AZURE,16925,0.0639878276603836,0.1093363772969224
Unsupervised ,Sand,AZURE,22572,0.07608819947370599,0.11037458274705711
Unsupervised ,Sand,AZURE,35781,0.07882402187676987,0.11030161758862438
Unsupervised ,Sand,AZURE,12704,0.08217719962491551,0.10852832934864946
Unsupervised ,Sand,AZURE,47753,0.0758809673059212,0.10987513281925838
Unsupervised ,Sand,AZURE,2022,0.0722655157821473,0.10707732154946047
Unsupervised ,Sand,AZURE,45831,0.07445090803784414,0.11493633132420465
Unsupervised ,Sand,AZURE,29574,0.07557795447694826,0.109522225125107
Unsupervised ,Sand,AZURE,18762,0.07013544750336884,0.11133822494863028
Unsupervised ,Sand,AZURE,38029,0.07708597613625084,0.11414001964953092
Unsupervised ,Sand,AZURE,24638,0.07631142280880235,0.11102744353081288
Unsupervised ,Sand,AZURE,29668,0.07680237981125684,0.1097845209930274
Unsupervised ,Sand,AZURE,25537,0.058919650256922584,0.11320347020125639
Unsupervised ,Sand,AZURE,25487,0.08016858148858862,0.11108818066213272
Unsupervised ,Sand,AZURE,26531,0.06630206946007962,0.11338103067398869
Unsupervised ,Sand,AZURE,42821,0.07605009773389214,0.11222765014888605
Unsupervised ,Sand,AZURE,74467,0.06813274704581979,0.10924332367350593
Unsupervised ,Sand,AZURE,26329,0.08698302136366363,0.11214434702840996
Unsupervised ,Sand,AZURE,45685,0.06788013240881366,0.11213604812566154
Unsupervised ,Sand,AZURE,7238,0.06805329418235562,0.11757996212723311
Unsupervised ,Sand,AZURE,7169,0.08308318157955707,0.11599624790579952
Unsupervised ,Sand,AZURE,24138,0.07106590048325623,0.1119729399324311
Unsupervised ,Sand,AZURE,45609,0.0675030105543387,0.11061014691460676
Unsupervised ,Sand,AZURE,63206,0.07874327740192867,0.1081321490411168
Unsupervised ,Sand,AZURE,25891,0.0790859089479299,0.11106503470661061
Unsupervised ,Sand,AZURE,14757,0.06021031125511634,0.11330654761893115
Unsupervised ,Sand,AZURE,34599,0.08360744457166741,0.10922616320206115
Unsupervised ,Sand,AZURE,14667,0.07358307602903301,0.11090228518192978
Unsupervised ,Sand,AZURE,40832,0.07737129037643503,0.11063833291904869
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,272,0.07785733244877638,0.1090185034911973
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,383,0.08509698136195862,0.10907811234242415
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,425,0.0920944497625962,0.11589490052934527
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,458,0.07159081323054353,0.1059103319991625
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,370,0.0737148568890186,0.10712941710197207
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,485,0.08494709929245847,0.11312861040248787
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,428,0.08360327480186627,0.11409829543110207
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,391,0.0798385953586056,0.11330029877484254
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,368,0.08778452008978613,0.11337284029500738
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,351,0.07057533563795917,0.11029188575199747
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,406,0.09601986580547933,0.11699075764926707
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,443,0.0839970088651057,0.11457587866199209
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,379,0.1199096397691377,0.11753157751361112
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,415,0.10459267867812864,0.1168429354245985
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,421,0.08360327480186627,0.11409829543110207
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,445,0.09699276157144512,0.11113660279282314
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,378,0.10994033736024623,0.10872363079400166
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,549,0.0852093206825617,0.11302618678356896
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,392,0.06550667468476308,0.10936815361796783
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,561,0.0845019607587244,0.11051192565499113
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,499,0.12154697654560426,0.11201748953412224
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,382,0.07315031074503689,0.11465892398635671
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,416,0.0833819597516347,0.10978636625794864
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,376,0.08718217828864952,0.10912453153389756
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,389,0.0957462657827649,0.1120967673607694
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,376,0.07684814852664734,0.10896812557716602
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,537,0.08550520748514444,0.11402367694586485
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,539,0.10369912794468547,0.10990678574987893
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,444,0.16694540867017535,0.11881968476188916
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,405,0.07816560904445527,0.11132805727116021
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,523,0.08509698136195862,0.10907811234242415
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,543,0.11716097062737918,0.11214317104297848
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,407,0.09639330212887522,0.11508438058956613
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,405,0.09699276157144512,0.11113660279282314
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,464,0.10097287357011789,0.11106188422846981
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,553,0.11716097062737918,0.11214317104297848
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,466,0.11498992083932358,0.11551604103153433
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,456,0.07353569285825448,0.10645689948309237
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,402,0.0765249765528,0.11099272635373757
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,390,0.10297674324879796,0.11261533482382506
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,445,0.10730130742926842,0.1186876555977042
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,531,0.10995971285871284,0.11201576874660381
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,512,0.06120813890820993,0.1085815008165802
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,471,0.07557134641932596,0.10859371352420341
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,402,0.09252241813883243,0.1114116107527066
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,512,0.13400315274075517,0.11315413260904639
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,450,0.0966766019856187,0.11323830713628233
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,409,0.10674172859427042,0.11598551120408053
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,416,0.11498992083932358,0.11551604103153433
Unsupervised ,LocalOutlierFactorUnsupervised,AZURE,438,0.10994033736024623,0.10872363079400166
Unsupervised ,IsolationForestUnsupervised,AZURE,946,0.10315828371456542,0.11453849852564417
Unsupervised ,IsolationForestUnsupervised,AZURE,550,0.0822037583467474,0.11256453154237799
Unsupervised ,IsolationForestUnsupervised,AZURE,1406,0.11303921332874237,0.11646648451424126
Unsupervised ,IsolationForestUnsupervised,AZURE,944,0.1057702016340541,0.11307994372100903
Unsupervised ,IsolationForestUnsupervised,AZURE,2035,0.09746860689850526,0.11545376491805263
Unsupervised ,IsolationForestUnsupervised,AZURE,2094,0.13808679733508922,0.11918763736045102
Unsupervised ,IsolationForestUnsupervised,AZURE,3233,0.06820103622452708,0.10506167302279672
Unsupervised ,IsolationForestUnsupervised,AZURE,1786,0.10543706639873257,0.1159761216640769
Unsupervised ,IsolationForestUnsupervised,AZURE,1409,0.06791890163619142,0.11055265626699191
